data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6977349,716,ZIM978,978,2002-02-02,2002,1,Violence against civilians,Attack,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Masvingo,Masvingo Metro,Masvingo Municipality,Masvingo,-20.0833,30.8333,1,Zimbabwe Human Rights NGO Forum,Other,Rosemary Mudyahoko (MDC Party Administrator) and Solomon Ndlovu (MDC Masvingo District Chairman) beaten by MDC youths due to apparent mishandling of funds,0,1583194184,ZWE
6977355,716,ZIM981,981,2002-02-02,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mazowe South,Mazowe RDC,Mazowe,-17.5166,30.9667,1,Zimbabwe Human Rights NGO Forum,Other,"Victim was pointed out by ex-MDC member, taken to base and tortured",0,1583194184,ZWE
6324830,716,ZIM979,979,2002-02-02,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,"Stoning of Zanu-PF bus resulted in 1 death, divergent reports claim perpetrators were MDC or others thinking bus was MDC",1,1572403798,ZWE
6977420,716,ZIM982,982,2002-02-02,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Matabeleland North,Nkayi South,Nkayi RDC,Nkayi,-19.0000,28.9000,1,Zimbabwe Human Rights NGO Forum,Other,Beat up off duty soldiers taken to be MDC supporters,0,1583194185,ZWE
6976950,716,ZIM980,980,2002-02-02,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Matabeleland North,Lupane West,Kusile RDC,Lupane,-18.9333,27.7667,1,Zimbabwe Human Rights NGO Forum,Other,"Peter Nyoni (MDC MP for Hwange West), Jealous Sansole (MDC MP for Hwange East)part of MDC officials convoy attacked by Zanu-PF supporters. Both have fled",0,1583194183,ZWE
6977291,716,ZIM975,975,2002-02-01,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Shamva South,Chaminuka RDC,Shamva,-17.3166,31.5667,1,Zimbabwe Human Rights NGO Forum,Other,House burned and occupants attacked,0,1583194184,ZWE
6977292,716,ZIM976,976,2002-02-01,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Shamva South,Chaminuka RDC,Shamva,-17.3166,31.5667,1,Zimbabwe Human Rights NGO Forum,Other,House burned and occupants attacked. Victims father likewise attacked,0,1583194184,ZWE
6977087,716,ZIM972,972,2002-02-01,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,Police Forces of Zimbabwe (1987-2017),3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Manicaland,Chimanimani East,Chimanimani RDC,Chimanimani,-19.8000,32.8667,1,Zimbabwe Human Rights NGO Forum,Other,"Lazarus Manhanga, MDC youth Chairman for Guhune Ward, attacked",0,1583194183,ZWE
6977350,716,ZIM965,965,2002-02-01,2002,1,Violence against civilians,Attack,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Masvingo,Masvingo Metro,Masvingo Municipality,Masvingo,-20.0833,30.8333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194184,ZWE
6977095,716,ZIM970,970,2002-02-01,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Matabeleland North,Nkayi South,Nkayi RDC,Nkayi,-19.0000,28.9000,1,Zimbabwe Human Rights NGO Forum,Other,"Youth strangled with shoelace, attackers claim to feel same pain as Cain Nkala. Unclear if youth died from attack",0,1583194183,ZWE
6324551,716,ZIM974,974,2002-02-01,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Manicaland,Makoni,Makoni RDC,Makoni,-18.7166,31.9833,1,Zimbabwe Human Rights NGO Forum,Other,Ongoing violence against train patrons,0,1572403798,ZWE
6324325,716,ZIM968,968,2002-02-01,2002,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),Women (Zimbabwe),7,37,Southern Africa,Zimbabwe,Midlands,Gokwe South,Gokwe Town Council,Gokwe,-18.2166,28.9333,1,Zimbabwe Human Rights NGO Forum,Other,Woman abducted and questioned about fathers involvement with ZNYS,0,1572403797,ZWE
6977130,716,ZIM966,966,2002-02-01,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Bindura South,Bindura Municipality,Bindura,-17.2964,31.3297,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194184,ZWE
6324357,716,ZIM977,977,2002-02-01,2002,1,Violence against civilians,Abduction/forced disappearance,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland West,Zvimba,Zvimba RDC,Zvimba,-17.7500,30.1667,1,Zimbabwe Human Rights NGO Forum,Other,Couple abducted and assaulted in one of ongoing violence in region directed towards MDC supporters,0,1572403797,ZWE
6977421,716,ZIM969,969,2002-02-01,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Matabeleland North,Nkayi South,Nkayi RDC,Nkayi,-19.0000,28.9000,1,Zimbabwe Human Rights NGO Forum,Other,25 MDC youths injured in ongoing violence in Nkayi,0,1583194185,ZWE
6324370,716,ZIM963,963,2002-02-01,2002,1,Violence against civilians,Abduction/forced disappearance,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),Women (Zimbabwe),7,37,Southern Africa,Zimbabwe,Manicaland,Buhera,Buhera RDC,Buhera,-19.3333,31.4333,1,Zimbabwe Human Rights NGO Forum,Other,Woman abducted and questioned. No assault,0,1572403797,ZWE
6324389,716,ZIM964,964,2002-02-01,2002,1,Violence against civilians,Attack,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Highfield,-17.8858,30.9919,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403797,ZWE
6324406,716,ZIM967,967,2002-02-01,2002,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,"Victim abducted, blindfolded and assaulted",0,1572403797,ZWE
6324421,716,ZIM973,973,2002-02-01,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,"2 forcibly taken to Mugabe rally, assaulted after accusations of supporting MDC",0,1572403797,ZWE
6324437,716,ZIM971,971,2002-02-01,2002,1,Violence against civilians,Sexual violence,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),Women (Zimbabwe),7,37,Southern Africa,Zimbabwe,Manicaland,Buhera,Buhera RDC,Buhera,-19.3333,31.4333,1,Zimbabwe Human Rights NGO Forum,Other,"Woman was sexually assaulted, ID confiscated",0,1572403797,ZWE
6324475,716,ZIM962,962,2002-02-01,2002,1,Strategic developments,Headquarters or base established,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,,,0,30,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,Base established at Frank Johnson Primary School in Mbare,0,1572403797,ZWE
6324994,716,ZIM959,959,2002-01-31,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Goromonzi,-17.8500,31.3833,1,Zimbabwe Human Rights NGO Forum,Other,"Victim badly beaten, accused of MDC membership, injected with something. Perpetrators are assumed to be Zanu-PF due to nature of accusations, but unidentified in report",0,1572403798,ZWE
6977228,716,ZIM960,960,2002-01-31,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,ZNLWVA: Zimbabwe National Liberation War Veterans Association,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Guruve North,Guruve RDC,Guruve,-16.6666,30.7000,1,Zimbabwe Human Rights NGO Forum,Other,Victim beaten to unconsciousness in presence of policeman,0,1583194184,ZWE
6327035,716,ZIM961,961,2002-01-31,2002,1,Violence against civilians,Sexual violence,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland West,Hurungwe,Hurungwe RDC,Muzarabani,-15.7500,29.3333,1,Zimbabwe Human Rights NGO Forum,Other,"Victim was pointed out by ex-MDC, abducted for 2 days, physically and sexually assaulted",0,1572403801,ZWE
6977408,716,ZIM958,958,2002-01-29,2002,1,Violence against civilians,Attack,ZNLWVA: Zimbabwe National Liberation War Veterans Association,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Matabeleland North,Lupane West,Kusile RDC,Lupane,-18.9333,27.7667,1,Zimbabwe Human Rights NGO Forum,Other,Victim hacked to death by suspected war veterans who had abducted him,1,1583194185,ZWE
6327559,716,ZIM957,957,2002-01-28,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6327503,716,ZIM955,955,2002-01-28,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,Victim died from injuries sustained on 4th Feb,0,1572403801,ZWE
6977243,716,ZIM956,956,2002-01-28,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Masvingo,Gutu Central,Gutu RDC,Gutu,-19.6500,31.1667,1,Zimbabwe Human Rights NGO Forum,Other,,1,1583194184,ZWE
6326529,716,ZIM953,953,2002-01-27,2002,1,Violence against civilians,Sexual violence,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),Women (Zimbabwe); Men (Zimbabwe),7,37,Southern Africa,Zimbabwe,Mashonaland East,Murehwa,Murehwa RDC,Murehwa,-17.6469,31.7775,1,Zimbabwe Human Rights NGO Forum,Other,"Victim was assaulted for having fake Zanu-PF card, forced to rape woman. Woman was then killed.",1,1572403800,ZWE
6327312,716,ZIM954,954,2002-01-27,2002,1,Violence against civilians,Sexual violence,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),Women (Zimbabwe); Men (Zimbabwe),7,37,Southern Africa,Zimbabwe,Mashonaland East,Murehwa,Murehwa RDC,Murehwa,-17.6469,31.7775,1,Zimbabwe Human Rights NGO Forum,Other,Woman killed after Zanu-PF youths forced a man to rape her,1,1572403801,ZWE
6327337,716,ZIM948,948,2002-01-27,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6977356,716,ZIM950,950,2002-01-27,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mazowe South,Mazowe RDC,Mazowe,-17.5166,30.9667,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194184,ZWE
6327396,716,ZIM952,952,2002-01-27,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6326896,716,ZIM951,951,2002-01-27,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6327547,716,ZIM949,949,2002-01-27,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6325814,716,ZIM946,946,2002-01-26,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),Women (Zimbabwe),7,37,Southern Africa,Zimbabwe,Manicaland,Buhera,Buhera RDC,Buhera,-19.3333,31.4333,1,Zimbabwe Human Rights NGO Forum,Other,Woman beaten when Zanu-PF couldnt find husband/party paraphernalia,0,1572403799,ZWE
6326422,716,ZIM945,945,2002-01-26,2002,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6326178,716,ZIM947,947,2002-01-26,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6326306,716,ZIM944,944,2002-01-25,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Manicaland,Buhera,Buhera RDC,Buhera,-19.3333,31.4333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6326187,716,ZIM943,943,2002-01-25,2002,1,Strategic developments,Headquarters or base established,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,,,0,30,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,Zanu-PF base established at Jesse Lovemore Infant School. Upon leaving in July the school was practically a wreck,0,1572403800,ZWE
6325847,716,ZIM942,942,2002-01-24,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6326698,716,ZIM940,940,2002-01-24,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Manicaland,Buhera,Buhera RDC,Buhera,-19.3333,31.4333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6325437,716,ZIM941,941,2002-01-24,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Gokwe South,Gokwe Town Council,Gokwe,-18.2166,28.9333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6325517,716,ZIM936,936,2002-01-23,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),Health Workers (Zimbabwe),7,37,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,Nurses attacked for allegedly supporting MDC,0,1572403799,ZWE
6326581,716,ZIM937,937,2002-01-23,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,Victim was stabbed and died of injuries,1,1572403800,ZWE
6976949,716,ZIM939,939,2002-01-23,2002,1,Riots,Mob violence,Rioters (Zimbabwe),,5,Civilians (Zimbabwe),Farmers (Zimbabwe),7,57,Southern Africa,Zimbabwe,Masvingo,Mwenezi West,Mwenezi RDC,Mwenezi,-21.4166,30.7333,1,Zimbabwe Human Rights NGO Forum,Other,2 unarmed farm guards killed,2,1583194183,ZWE
6325972,716,ZIM938,938,2002-01-23,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6976934,716,ZIM935,935,2002-01-22,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Masvingo,Mwenezi West,Mwenezi RDC,Mwenezi,-21.4166,30.7333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194183,ZWE
6327338,716,ZIM934,934,2002-01-21,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,Police Forces of Zimbabwe (1987-2017),3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Redcliff Municipality,Torwood,-19.0166,29.7333,1,Zimbabwe Human Rights NGO Forum,Other,"Police waited outside base where victim was assaulted, and brought him to hospital after",0,1572403801,ZWE
6327176,716,ZIM933,933,2002-01-21,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Redcliff Municipality,Torwood,-19.0166,29.7333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6325137,716,ZIM932,932,2002-01-21,2002,1,Violence against civilians,Attack,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403798,ZWE
6977305,716,ZIM929,929,2002-01-20,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Masvingo,Bikita West,Bikita RDC,Bikita,-20.0833,31.6167,1,Zimbabwe Human Rights NGO Forum,Other,"Richard Chatunga and Richard Maphosa, MDC supporters, died having been assaulted by Zanu-PF supporters",2,1583194184,ZWE
6977577,716,ZIM931,931,2002-01-20,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Masvingo,Masvingo Metro,Masvingo Municipality,Masvingo,-20.0833,30.8333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194185,ZWE
6326121,716,ZIM928,928,2002-01-20,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6326486,716,ZIM930,930,2002-01-20,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,37,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,"Clashes erupted at MDC rally when Zanu-PF youths disrupted. 11 MDC subsequently reported missing, 1 died 6 days later, 4 police among injured",1,1572403800,ZWE
6326740,716,ZIM926,926,2002-01-19,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Hatfield,-17.8757,31.0921,1,Zimbabwe Human Rights NGO Forum,Other,"Peter Sigauke, MDC chairman for Epworth, house attacked",0,1572403800,ZWE
